IMPCTY,IYEAR,45-64,65-69,70-74,75-79,80-85,85+,White,Black,American_Indian_or_Alaskan_Native,Asian_and_PI,Hispanic,Other,0,9,12,14,16,19,Male,Female,Total_LLCPWT,CNF_MMRY_YES_LLCPWT,Percentage_CNFM,Total_LLCPWT_County,County_Percentage_CNFM
9,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,126.7656552,0,0.0,14693.1458,0
9,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,126.1392529,0,0.0,14693.1458,0
9,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1183.175603,97.50157542,8.2,14693.1458,0.663585435
9,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1327.254082,172.7794363,13.0,14693.1458,1.175918613
9,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,350.3608751,111.7238726,31.9,14693.1458,0.760380888
9,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,789.8638545,138.002076,17.5,14693.1458,0.939227568
9,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1395.791438,142.2043763,10.2,14693.1458,0.96782798
9,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1010.108268,0,0.0,14693.1458,0
9,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,185.9368418,0,0.0,14693.1458,0
9,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,234.4262997,44.26382831,18.9,16931.47354,0.261429274
9,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,169.5056194,111.875878,66.0,16931.47354,0.66075689
9,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,369.4960682,0,0.0,16931.47354,0
9,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,117.2473613,0,0.0,16931.47354,0
9,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,229.7468095,0,0.0,16931.47354,0
9,2016,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,29.47654592,0,0.0,16931.47354,0
9,2016,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,106.6551911,0,0.0,16931.47354,0
9,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,68.268402,0,0.0,16931.47354,0
9,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,35.74886475,0,0.0,16931.47354,0
9,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,142.2060568,48.43499169,34.1,16931.47354,0.286064834
9,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,149.8628957,0,0.0,16931.47354,0
9,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,110.339575,0,0.0,16931.47354,0
9,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,590.5621178,106.6551911,18.1,16931.47354,0.629922676
9,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,264.6135231,0,0.0,16931.47354,0
9,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,111.18875,0,0.0,16931.47354,0
9,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,291.6097424,0,0.0,16931.47354,0
9,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,116.2328812,0,0.0,16931.47354,0
9,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,77.6328561,0,0.0,16931.47354,0
9,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,487.4812726,117.0376813,24.0,16931.47354,0.691243329
9,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,542.0077296,20.85059196,3.8,16931.47354,0.123146942
9,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,411.3279373,74.85665507,18.2,16931.47354,0.442115418
9,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,109.3309163,0,0.0,16931.47354,0
9,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,288.694691,0,0.0,16931.47354,0
9,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,199.2431726,0,0.0,16931.47354,0
9,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,92.68658571,0,0.0,16931.47354,0
9,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,386.1777006,31.40377814,8.1,16931.47354,0.185475754
9,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,241.469731,0,0.0,16931.47354,0
9,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,636.3784113,0,0.0,16931.47354,0
9,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,221.2779018,0,0.0,16931.47354,0
9,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,238.3591755,0,0.0,16931.47354,0
9,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,465.5677037,0,0.0,16931.47354,0
9,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,61.99896437,0,0.0,16931.47354,0
9,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,41.29913915,0,0.0,16931.47354,0
9,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,190.4489369,190.4489369,100.0,16931.47354,1.124821986
9,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,55.60560387,0,0.0,16931.47354,0
9,2016,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,28.96467394,0,0.0,16931.47354,0
9,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23.97779308,0,0.0,16931.47354,0
9,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1399.659852,97.156782,6.9,16931.47354,0.573823547
9,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1328.506631,0,0.0,16931.47354,0
9,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1895.521169,23.65466016,1.2,16931.47354,0.139708219
9,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1465.822416,66.77105007,4.6,16931.47354,0.394360538
9,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1097.942353,233.8363399,21.3,16931.47354,1.381074951
9,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1219.258739,225.6607119,18.5,16931.47354,1.33278838
9,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,188.7503445,188.7503445,100.0,16931.47354,1.114789827
9,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,398.8944303,0,0.0,16931.47354,0
9,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,71.4977295,0,0.0,384.7038975,0
9,2017,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,98.29507866,0,0.0,384.7038975,0
9,2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,46.03541637,0,0.0,384.7038975,0
9,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,76.76880914,0,0.0,384.7038975,0
9,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,92.10686385,0,0.0,384.7038975,0
9,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,25.07982875,0,0.0,15601.32925,0
9,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,94.22196691,0,0.0,15601.32925,0
9,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,31.03865268,0,0.0,15601.32925,0
9,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,57.98425203,0,0.0,15601.32925,0
9,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,290.1916331,0,0.0,15601.32925,0
9,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.70945901,0,0.0,15601.32925,0
9,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,56.47730176,0,0.0,15601.32925,0
9,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,75.4334039,0,0.0,15601.32925,0
9,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,28.78491156,0,0.0,15601.32925,0
9,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,33.45971803,0,0.0,15601.32925,0
9,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,176.7815333,0,0.0,15601.32925,0
9,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,79.82420628,0,0.0,15601.32925,0
9,2018,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,42.31377438,0,0.0,15601.32925,0
9,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,159.4615807,0,0.0,15601.32925,0
9,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,181.3699928,44.39475122,24.5,15601.32925,0.284557492
9,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,86.3480327,0,0.0,15601.32925,0
9,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,222.7491702,0,0.0,15601.32925,0
9,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,151.3040455,60.5216182,40.0,15601.32925,0.387926037
9,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,132.6501632,0,0.0,15601.32925,0
9,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,128.5367973,0,0.0,15601.32925,0
9,2018,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,34.33301129,0,0.0,15601.32925,0
9,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,337.7708195,33.46463517,9.9,15601.32925,0.214498615
9,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,152.4314647,0,0.0,15601.32925,0
9,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,317.3367344,0,0.0,15601.32925,0
9,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,134.6230922,0,0.0,15601.32925,0
9,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,534.8248637,86.06326985,16.1,15601.32925,0.551640623
9,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,59.78993542,0,0.0,15601.32925,0
9,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,193.9168505,0,0.0,15601.32925,0
9,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,161.5140681,161.5140681,100.0,15601.32925,1.035258378
9,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,15.55464575,0,0.0,15601.32925,0
9,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10.17095204,0,0.0,15601.32925,0
9,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,45.46880398,0,0.0,15601.32925,0
9,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,64.41466287,0,0.0,15601.32925,0
9,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,192.4395468,0,0.0,15601.32925,0
9,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,679.8580349,189.2109085,27.8,15601.32925,1.2127871
9,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,194.0009607,0,0.0,15601.32925,0
9,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,469.3662848,115.3912219,24.6,15601.32925,0.739624298
9,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,62.84573426,0,0.0,15601.32925,0
9,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,84.20627942,84.20627942,100.0,15601.32925,0.539737852
9,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,49.31009556,0,0.0,15601.32925,0
9,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,21.74636222,0,0.0,15601.32925,0
9,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,21.81227256,0,0.0,15601.32925,0
9,2018,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,200.8534047,108.6064955,54.1,15601.32925,0.696136167
9,2018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,98.54660236,0,0.0,15601.32925,0
9,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1473.509931,113.7905434,7.7,15601.32925,0.729364413
9,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1652.624639,0,0.0,15601.32925,0
9,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,49.09481188,0,0.0,15601.32925,0
9,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1425.07145,0,0.0,15601.32925,0
9,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1538.636688,0,0.0,15601.32925,0
9,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1122.726818,0,0.0,15601.32925,0
9,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1013.89181,39.16555423,3.9,15601.32925,0.251039854
9,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,226.7195639,0,0.0,15601.32925,0
9,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,891.1976302,506.1896858,56.8,15601.32925,3.244529218
9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,112.3174116,0,0.0,27426.83134,0
9,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,237.0044121,83.70066376,35.3,27426.83134,0.305178031
9,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,189.9894173,0,0.0,27426.83134,0
9,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,168.3571261,0,0.0,27426.83134,0
9,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,341.5951502,57.21110695,16.7,27426.83134,0.208595394
9,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,319.1903057,0,0.0,27426.83134,0
9,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,184.2748564,0,0.0,27426.83134,0
9,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,93.960985,59.10234461,62.9,27426.83134,0.215490969
9,2020,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,33.29416448,0,0.0,27426.83134,0
9,2020,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,16.66941517,0,0.0,27426.83134,0
9,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,173.3400058,16.00916654,9.2,27426.83134,0.058370456
9,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,103.3229037,50.9163549,49.3,27426.83134,0.185644321
9,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,41.29486306,0,0.0,27426.83134,0
9,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,330.801688,114.7548952,34.7,27426.83134,0.418403766
9,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,336.7366046,0,0.0,27426.83134,0
9,2020,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,76.34547323,0,0.0,27426.83134,0
9,2020,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,55.99122315,0,0.0,27426.83134,0
9,2020,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,16.56757828,0,0.0,27426.83134,0
9,2020,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,57.26593908,0,0.0,27426.83134,0
9,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,442.2463731,29.7638613,6.7,27426.83134,0.108520962
9,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,330.639589,31.30651171,9.5,27426.83134,0.114145565
9,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,377.120334,0,0.0,27426.83134,0
9,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,95.91843484,0,0.0,27426.83134,0
9,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,529.9923433,9.736425195,1.8,27426.83134,0.035499636
9,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,418.0210695,0,0.0,27426.83134,0
9,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,133.910346,0,0.0,27426.83134,0
9,2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,67.94431537,67.94431537,100.0,27426.83134,0.247729366
9,2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,53.58069213,0,0.0,27426.83134,0
9,2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40.28643699,0,0.0,27426.83134,0
9,2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,59.13420892,0,0.0,27426.83134,0
9,2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,20.46762314,0,0.0,27426.83134,0
9,2020,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,68.82663815,0,0.0,27426.83134,0
9,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,838.0809907,0,0.0,27426.83134,0
9,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1022.782421,108.6871588,10.6,27426.83134,0.396280407
9,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,525.0367444,127.9067936,24.4,27426.83134,0.466356438
9,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,423.1946388,0,0.0,27426.83134,0
9,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,613.1269606,0,0.0,27426.83134,0
9,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,413.9644574,29.72287363,7.2,27426.83134,0.108371519
9,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,143.8801604,0,0.0,27426.83134,0
9,2020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,58.45964652,0,0.0,27426.83134,0
9,2020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,41.27805292,0,0.0,27426.83134,0
9,2020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,27.25660118,0,0.0,27426.83134,0
9,2020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,26.34088662,0,0.0,27426.83134,0
9,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.99258056,0,0.0,27426.83134,0
9,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,831.7920601,22.99334596,2.8,27426.83134,0.083835226
9,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,600.5264107,0,0.0,27426.83134,0
9,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,638.2531104,115.6794914,18.1,27426.83134,0.421774904
9,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,389.0034323,48.64119194,12.5,27426.83134,0.17734893
9,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,499.9188886,0,0.0,27426.83134,0
9,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,396.3289944,25.5371854,6.4,27426.83134,0.093110229
9,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,44.45099348,0,0.0,27426.83134,0
9,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,126.9999891,0,0.0,27426.83134,0
9,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,20.81684638,0,0.0,27426.83134,0
9,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,28.26503162,0,0.0,27426.83134,0
9,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,104.3483203,0,0.0,27426.83134,0
9,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,134.8721464,0,0.0,27426.83134,0
9,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,54.94827097,0,0.0,27426.83134,0
9,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,24.79931551,24.79931551,100.0,27426.83134,0.090419907
9,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,32.80814069,0,0.0,27426.83134,0
9,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,30.68790715,0,0.0,27426.83134,0
9,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,43.49187361,0,0.0,27426.83134,0
9,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,116.3941189,0,0.0,27426.83134,0
9,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2678.444619,88.75172937,3.3,27426.83134,0.323594542
9,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2436.261442,91.25928177,3.7,27426.83134,0.332737241
9,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2256.809033,23.66380635,1.0,27426.83134,0.086279768
9,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2444.110759,251.1220512,10.3,27426.83134,0.915607232
9,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1354.412164,120.524803,8.9,27426.83134,0.439441223
9,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1898.451062,548.4643976,28.9,27426.83134,1.999736648
9,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,142.2039111,89.44759954,62.9,27426.83134,0.32613173
9,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,420.6304265,0,0.0,27426.83134,0
11,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,163.4058339,0,0.0,30589.99909,0
11,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1356.841363,0,0.0,30589.99909,0
11,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,666.9149011,0,0.0,30589.99909,0
11,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1213.228241,79.12460304,6.5,30589.99909,0.258661672
11,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,935.3266461,0,0.0,30589.99909,0
11,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1679.579576,175.1776673,10.4,30589.99909,0.572663199
11,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1829.158559,453.6845054,24.8,30589.99909,1.483113825
11,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,404.3597003,0,0.0,30589.99909,0
11,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,98.24046201,0,0.0,30589.99909,0
11,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,77.49775463,29.55004683,38.1,30589.99909,0.096600352
11,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,146.3696852,0,0.0,30589.99909,0
11,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,161.3905142,0,0.0,30589.99909,0
11,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,175.9440937,29.7296089,16.9,30589.99909,0.097187348
11,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,51.1128818,0,0.0,30589.99909,0
11,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,198.8441405,51.31281313,25.8,30589.99909,0.167743755
11,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,227.8123571,0,0.0,30589.99909,0
11,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,32.40309756,0,0.0,30589.99909,0
11,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,81.08489633,0,0.0,30589.99909,0
11,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,652.7697227,85.30241038,13.1,30589.99909,0.278857185
11,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,375.6421319,282.4547103,75.2,30589.99909,0.923356387
11,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,197.0018156,0,0.0,30589.99909,0
11,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,121.4117034,0,0.0,30589.99909,0
11,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,161.8029062,0,0.0,30589.99909,0
